ID,UUID,Category,Type,Name,Gender,MovementType,Description,VideoType,VideoS3Key,VideoName,VideoURL,ThumbnailType,ThumbnailS3Key,ThumbnailName,ThumbnailURL,State
161,51119c14-119b-41e0-ac16-4b6a0fe28de7,Dumbbell,System,Bent-Over Dumbbell Row,Male,Horizontal Pulling,"1. Keep your ribs down and abs tight so that you don't arch your lower back too much. 2. Pull the weight back, finishing with your shoulder blade locked inward and down. 3. Don't let your shoulder capsule shift forward at the finish of the movement. 4. Let your shoulder blade stretch forward as you lower the weight.",Vimeo,,Bent-Over Dumbbell Row,https://vimeo.com/121835944,External URL,tenant/1/private/upload/file/121835944.jpg,121835944.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121835944.jpg,Active
325,4ec25d01-0681-4219-90f1-ff60f91ae67e,Ground-Based Exercises,System,Bird Dog,Male,Warmups & Mobility Fillers,"1. This is a reciprocal movement, so the left arm and right leg move at once, and vice versa. 2. While kneeling on all-fours, exhale fully and feel your oblique abs lock your ribs down. 3. Keep your abs tightly braced to hold this ribs-down position and tuck your tailbone under. 4. While holding this position, reach your arm straight forward and your opposite leg straight behind you. 5. Keep your abs tight and do not let your ribs flare or arch your lower back as you lock out your shoulder blade and opposite-side glute.",Vimeo,,Bird Dog,https://vimeo.com/121835945,External URL,tenant/1/private/upload/file/121835945.jpg,121835945.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121835945.jpg,Active
244,e8e4a165-7ea1-4d9f-a278-380799b727ad,Posterior,System,Bodyweight Cross-Over Step-Up,Male,Single-Leg,1. Keep your ribs down and don't arch your back as you're moving. 2. Step across your body while keeping your hips square. 3. Keep your weight rooted through your heel - Don't come up onto your toes. 4. Step up without rotating your hips open or arching your back.,Vimeo,,Bodyweight Cross-Over Step-Up,https://vimeo.com/121835947,External URL,tenant/1/private/upload/file/121835947.jpg,121835947.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121835947.jpg,Active
54,e11f759a-df8b-4771-8091-127b4c6cdcfc,Combination,System,Bodyweight Get-Up,Male,Core Work,"1. Keep your arm vertical throughout the movement, and keep your eyes on your hand. 2. Move from elbow, to your hand, to a bridge position. 3. Move to your knee. 4. ""Windshield wiper"" your leg underneath to a lunge position. 5. With your weight on your forward heel and your ribs down, stand up to the top of the lunge. 6. ""Ski"" your trailing foot back and reverse the movement to return to the ground.",Vimeo,,Bodyweight Get-Up,https://vimeo.com/121835948,External URL,tenant/1/private/upload/file/121835948.jpg,121835948.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121835948.jpg,Active
189,6f791e64-9e03-4989-b7a2-cfdd9e3c42d1,Lunge,System,Bodyweight Lateral Lunge With Assistance,Male,Single-Leg,1. Keep your heel down. 2. Keep your knee pointed straight ahead over your toes. 3. Only lower as far as you comfortably can.,Vimeo,,Bodyweight Lateral Lunge With Assistance,https://vimeo.com/121836542,External URL,tenant/1/private/upload/file/121836542.jpg,121836542.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121836542.jpg,Active
254,0f644457-1d40-486f-b603-25f649b38c82,Bodyweight,System,Bodyweight Lateral Squat,Male,Squats,1. Keep your heel down. 2. Keep your knee pointed straight ahead over your toes. 3. Only lower as far as you comfortably can.,Vimeo,,Bodyweight Lateral Squat,https://vimeo.com/121836544,External URL,tenant/1/private/upload/file/121836544.jpg,121836544.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121836544.jpg,Active
190,acd2cf66-5431-41dc-bf27-446ae1af4270,Lunge,System,Bodyweight Reverse Lunge With Blocked Knee,Male,Single-Leg,1. Keep your heel down. 2. Keep your knee pointed straight ahead over your toes. 3. Only lower as far as you comfortably can.,Vimeo,,Bodyweight Reverse Lunge With Blocked Knee,https://vimeo.com/121836545,External URL,tenant/1/private/upload/file/121836545.jpg,121836545.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121836545.jpg,Active
191,78080734-da4d-4012-b63b-26af284d44ee,Lunge,System,Bodyweight Split Squat With Blocked Knee,Male,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Bodyweight Split Squat With Blocked Knee,https://vimeo.com/121836548,External URL,tenant/1/private/upload/file/121836548.jpg,121836548.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121836548.jpg,Active
181,ee3bba25-2b50-43ee-a792-4376c15e9895,Bodyweight,System,Bodyweight Squat Thrust,Male,Work,1. Squat down with your heels on the ground. 2. Squat up while keeping your heels down and your abs braced. 3. Don't arch your lower back at the top.,Vimeo,,Bodyweight Squat Thrust,https://vimeo.com/121836549,External URL,tenant/1/private/upload/file/121836549.jpg,121836549.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121836549.jpg,Active
255,e018a313-df90-40a0-a04f-8334b99f546c,Bodyweight,System,Bodyweight Squat to Box,Male,Squats,1. Lock your ribs down with your abs. 2. Keep your feet straight ahead. 3. Push your hips back onto the box. 4. Keep your knees straight out over your toes.,Vimeo,,Bodyweight Squat to Box,https://vimeo.com/121836999,External URL,tenant/1/private/upload/file/121836999.jpg,121836999.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121836999.jpg,Active
234,d3cde44c-c0a7-423f-b211-46da0347b7ca,Anterior,System,Bodyweight Step-Up,Male,Single-Leg,1. Keep your ribs down and don't arch your back as you're moving. 2. Step onto the box while keeping your hips square. 3. Keep your weight rooted through your heel - Don't come up onto your toes. 4. Step up without rotating your hips open or arching your back. 5. Keep your knee tracking straight over your toes the whole time - don't let it collapse inward.,Vimeo,,Bodyweight Step-Up,https://vimeo.com/121837001,External URL,tenant/1/private/upload/file/121837001.jpg,121837001.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837001.jpg,Active
348,79c98782-86b6-421f-ad23-9d1f3663acb5,Static,System,Bowler Squat,Male,Warmups & Mobility Fillers,"1. Keep your weight rooted through your heel, your ribs down and have a slight bend in your knee. 2. Hinge forward at the hips by pushing your hips back until you feel a light stretch in your hamstring. 3. Keep your hips level - Don't roll them open. 4. At the bottom, reach across the centerline of your body towards the toes on your opposite foot. 5. Return without arching your back or flaring your ribs out.",Vimeo,,Bowler Squat,https://vimeo.com/121837003,External URL,tenant/1/private/upload/file/121837003.jpg,121837003.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837003.jpg,Active
82,1ac06deb-b75b-4f69-8fcd-6df5a13a8e5a,Band,System,Brady Band Series,Male,Corrective Work,"1. This is four separate movements, each done for reps. 2. Focus on keeping your abs braced and your ribs down throughout the movements.",Vimeo,,Brady Band Series,https://vimeo.com/121837004,External URL,tenant/1/private/upload/file/121837004.jpg,121837004.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837004.jpg,Active
98,b595771d-5e06-4755-bd09-c339961d8c01,Bodyweight,System,Brady Band Series - Without Band,Male,Corrective Work,"1. This is four separate movements, each done for reps. 2. Focus on keeping your abs braced and your ribs down throughout the movements.",Vimeo,,Brady Band Series - Without Band,https://vimeo.com/121837005,External URL,tenant/1/private/upload/file/121837005.jpg,121837005.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837005.jpg,Active
184,5e92ff64-1cec-45b9-ba38-bbb61e5e0d35,Bodyweight,System,Burpee,Male,Work,"1. Squat down with your feet straight forward, your heels on the ground and your knees tracking over your toes. 2. Jump back to a plank position, and land with your abs braced and without arching your back. 3. Drop into the pushup while keeping your tailbone tucked under and squeezing your shoulder blades together and down to your back pockets. 4. Finish the pushup and jump back to the squat position with your heels on the ground, knees straight forward and feet straight. 5. Jump upward and drop down to repeat.",Vimeo,,Burpee,https://vimeo.com/121837274,External URL,tenant/1/private/upload/file/121837274.jpg,121837274.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837274.jpg,Active
182,a537e9c2-0ca7-4f5a-a075-c0d4d952a3c9,Bodyweight,System,Burpee Without Pushup,Male,Work,"1. Squat down with your feet straight forward, your heels on the ground and your knees tracking over your toes. 2. Jump back to a plank position, and land with your abs braced and without arching your back. 3. Keep your ribs down and your tailbone tucked under while in the plank position to keep your lower back from arching. 4. Jump back to the squat position with your heels on the ground, knees straight forward and feet straight. 5. Jump upward and drop down to repeat.",Vimeo,,Burpee Without Pushup,https://vimeo.com/121837276,External URL,tenant/1/private/upload/file/121837276.jpg,121837276.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837276.jpg,Active
91,9334513e-3b9a-4be2-85ba-4e8d0b7562ad,Cable,System,Cable External Rotation at 30 Degrees Abduction,Male,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Cable External Rotation at 30 Degrees Abduction,https://vimeo.com/121837279,External URL,tenant/1/private/upload/file/121837279.jpg,121837279.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837279.jpg,Active
92,bb1b2822-ed6e-403d-96eb-942864f1c1c4,Cable,System,Cable External Rotation at 90 Degrees Abduction,Male,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Cable External Rotation at 90 Degrees Abduction,https://vimeo.com/121837281,External URL,tenant/1/private/upload/file/121837281.jpg,121837281.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837281.jpg,Active
90,8fffcd34-f4ab-4214-918e-f3a80e14610a,Cable,System,Cable External Rotation on Knee,Male,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Cable External Rotation on Knee,https://vimeo.com/121837283,External URL,tenant/1/private/upload/file/121837283.jpg,121837283.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121837283.jpg,Active
299,ec5073d3-dc79-47d5-bf57-6bca2406511e,Cable,System,Cable Pull-Down,Male,Vertical Pulling,1. Fully extend your arms and let your shoulder blades spread at the bottom. 2. Pull the bar to your chest. 3. Finish the motion with your shoulder blades squeezed fully together and down and your elbows just behind your ribs. 4. Don't let your shoulders pop forward at the finish.,Vimeo,,Cable Pull-Down,https://vimeo.com/121849806,External URL,tenant/1/private/upload/file/121849806.jpg,121849806.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121849806.jpg,Active
162,41d8a9fa-7523-40de-940c-dc8eb092eabf,Dumbbell,System,Chest-Supported Dumbbell Row,Male,Horizontal Pulling,"1. Keep your ribs down and abs tight so that you don't arch your lower back too much. 2. Pull the weight back, finishing with your shoulder blade locked inward and down. 3. Don't let your shoulder capsule shift forward at the finish of the movement. 4. Let your shoulder blade stretch forward as you lower the weight.",Vimeo,,Chest-Supported Dumbbell Row,https://vimeo.com/121849807,External URL,tenant/1/private/upload/file/121849807.jpg,121849807.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121849807.jpg,Active
303,869c9f1a-78a2-4ab8-b73a-a78a0a3293a4,Bar,System,Chin-Up,Male,Vertical Pulling,1. Fully extend your arms and let your shoulder blades spread at the bottom. 2. Pull the bar to your chest. 3. Finish the motion with your shoulder blades squeezed fully together and down and your elbows just behind your ribs. 4. Don't let your shoulders pop forward at the finish.,Vimeo,,Chin-Up,https://vimeo.com/121849809,External URL,tenant/1/private/upload/file/121849809.jpg,121849809.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121849809.jpg,Active
119,bafe8318-98cd-47ad-b795-71375ba11cc3,Barbell,System,Close-Grip Barbell Bench Press,Male,Horizontal Pressing,"1. Keep your shoulder blades packed tightly together and down at the bottom of each rep. 2. Only lower as far as you can without popping your shoulder capsule forward or losing stability, then press back up.",Vimeo,,Close-Grip Barbell Bench Press,https://vimeo.com/121849811,External URL,tenant/1/private/upload/file/121849811.jpg,121849811.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121849811.jpg,Active
136,f8276dc9-0ca8-46e4-9ca1-9d0663067077,Pushup,System,Close-Grip Pushup,Male,Horizontal Pressing,"1. Only lower as far down as you can without your shoulders popping forward. 2. Squeeze your shoulder blades together and downward at the bottom of the rep. 3. Keep your abs tight and your ribs pulled down so that your lower back doesn't arch. 4. Finish by spreading your shoulder blades apart, with your shoulders pulled down away from your ears.",Vimeo,,Close-Grip Pushup,https://vimeo.com/121850311,External URL,tenant/1/private/upload/file/121850311.jpg,121850311.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850311.jpg,Active
330,1c27d9a3-4570-4447-8ef5-da2c833704f5,Static,System,Cross-Body Lat Mobilization,Male,Warmups & Mobility Fillers,1. Keep your abs braced and your ribs down so that your back doesn't arch during the movement. 2. Cross your body to the side until you feel a stretch in the side of your torso.,Vimeo,,Cross-Body Lat Mobilization,https://vimeo.com/121850312,External URL,tenant/1/private/upload/file/121850312.jpg,121850312.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850312.jpg,Active
55,ea0e009c-c1e4-4a8c-bd1b-ae7b56e650c0,Combination,System,Dead Bug,Male,Core Work,1. Pull your ribs downward with your abs and hold them there. 2. Roll the front of your pelvis towards your ribs. 3. Press your lower back into the floor. 4. Don't lose that position as you move your arms and legs.,Vimeo,,Dead Bug,https://vimeo.com/121850313,External URL,tenant/1/private/upload/file/121850313.jpg,121850313.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850313.jpg,Active
56,52625086-8b66-43f7-922e-e9448cc6f019,Combination,System,Dead Bug With Legs Only,Male,Core Work,1. Pull your ribs downward with your abs and hold them there. 2. Roll the front of your pelvis towards your ribs. 3. Press your lower back into the floor. 4. Don't lose that position as you move your legs.,Vimeo,,Dead Bug With Legs Only,https://vimeo.com/121850314,External URL,tenant/1/private/upload/file/121850314.jpg,121850314.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850314.jpg,Active
331,9f49336f-891d-4deb-89c0-23fb7ebd2748,Static,System,Deep Neck Flexor Activation and Suboccipital Stretch,Male,Warmups & Mobility Fillers,"1. With your upper back and the back of your head against the wall, keep your teeth together and tuck your chin back as if giving yourself double chins. 2. You should feel the deep muscles in your neck activate and a light stretch in the base of your skull.",Vimeo,,Deep Neck Flexor Activation and Suboccipital Stretch,https://vimeo.com/121850317,External URL,tenant/1/private/upload/file/121850317.jpg,121850317.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850317.jpg,Active
332,9979a39c-c2ad-4225-b4bc-3deb4aaf3785,Static,System,Deep Squat Wall Stretch,Male,Warmups & Mobility Fillers,1. Keep your hips against the wall. 2. Keep your feet straight ahead. 3. Drive your knees outward.,Vimeo,,Deep Squat Wall Stretch,https://vimeo.com/121850873,External URL,tenant/1/private/upload/file/121850873.jpg,121850873.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850873.jpg,Active
53,fb5355ba-f32d-41f7-a111-1e4b4943cd53,Flexion,System,Dragon Flag,Male,Core Work,1. Exhale completely while tucking your tailbone under so that your ribs lock downward as far as they'll go. 2. Inhale partially while maintaing tightly braced abs in order to keep your ribs down. 3. Keep your tailbone tucked under and the front of your pelvis pulled towards your chest as you lift off the bench. 4. Do not let your lower back arch at all.,Vimeo,,Dragon Flag,https://vimeo.com/121850876,External URL,tenant/1/private/upload/file/121850876.jpg,121850876.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850876.jpg,Active
262,73935905-21ba-4b08-8c1c-088c25543d0c,Dumbbell,System,Dumbbell 1 1/4 Full Squat,Male,Squats,"1. Begin with your abs tightly braced and your ribs pulled downward. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Lower down with your weight in your heels, your feet straight forward, your knees straight over your little toes and abs braced. 3. Squat upward while maintaining good positioning with your knees straight forward, neutral spine, weight through heels. 4. Once you're 1/4 of the way up, drop back down to the bottom before squatting all the way up.",Vimeo,,Dumbbell 1 1/4 Full Squat,https://vimeo.com/121850878,External URL,tenant/1/private/upload/file/121850878.jpg,121850878.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850878.jpg,Active
120,b36a6d98-db86-43d3-a575-d6273cadf21d,Dumbbell,System,Dumbbell Bench Press,Male,Horizontal Pressing,"1. Keep your shoulder blades packed tightly together and down at the bottom of each rep. 2. Only lower as far as you can without popping your shoulder capsule forward or losing stability, then press back up.",Vimeo,,Dumbbell Bench Press,https://vimeo.com/121850880,External URL,tenant/1/private/upload/file/121850880.jpg,121850880.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850880.jpg,Active
243,d17833a6-54a1-489e-9dae-801993876c12,Posterior,System,Dumbbell Cross-Over Step-Up,Male,Single-Leg,1. Keep your ribs down and don't arch your back as you're moving. 2. Step across your body while keeping your hips square. 3. Keep your weight rooted through your heel - Don't come up onto your toes. 4. Step up without rotating your hips open or arching your back.,Vimeo,,Dumbbell Cross-Over Step-Up,https://vimeo.com/121850881,External URL,tenant/1/private/upload/file/121850881.jpg,121850881.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121850881.jpg,Active
3,5bc8adc4-b287-474a-94eb-74f28dc19ed5,Biceps,System,Dumbbell Curl,Male,Arms,1. Curl the weight without letting your shoulders pop forward. 2. Don't arch your lower back.,Vimeo,,Dumbbell Curl,https://vimeo.com/121851277,External URL,tenant/1/private/upload/file/121851277.jpg,121851277.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851277.jpg,Active
95,2435d301-f5e3-4329-8b4e-138e72ddbc20,Dumbbell,System,Dumbbell External Rotation on Knee,Male,Corrective Work,1. Keep your shoulder blade packed inward and down toward your back pockets. 2 Rotate your arm while moving from the upper arm only. 3. Don't let your shoulder capsule shift forward during the movement.,Vimeo,,Dumbbell External Rotation on Knee,https://vimeo.com/121851278,External URL,tenant/1/private/upload/file/121851278.jpg,121851278.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851278.jpg,Active
121,600f2893-5adf-4099-a41a-149f181a7617,Dumbbell,System,Dumbbell Floor Press,Male,Horizontal Pressing,"1. Keep your shoulder blades packed tightly together and down at the bottom of each rep. 2. Only lower as far as you can without popping your shoulder capsule forward or losing stability, then press back up.",Vimeo,,Dumbbell Floor Press,https://vimeo.com/121851279,External URL,tenant/1/private/upload/file/121851279.jpg,121851279.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851279.jpg,Active
263,5220866b-0c02-4e8d-a59d-2801c132a5f1,Dumbbell,System,Dumbbell Full Squat,Male,Squats,"1. Begin with your abs tightly braced and your ribs pulled downward. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move 2. Lower down with your weight in your heels, your feet straight forward, your knees straight over your little toes and abs braced. 3. Squat upward while maintaining good positioning with your knees straight forward, neutral spine, weight through heels.",Vimeo,,Dumbbell Full Squat,https://vimeo.com/121851282,External URL,tenant/1/private/upload/file/121851282.jpg,121851282.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851282.jpg,Active
4,76e695a0-325b-4956-b765-e7ab7a67e9a2,Biceps,System,Hammer Curl,Male,Arms,1. Curl the weight without letting your shoulders pop forward. 2. Don't arch your lower back.,Vimeo,,Hammer Curl,https://vimeo.com/121851466,External URL,tenant/1/private/upload/file/121851466.jpg,121851466.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851466.jpg,Active
284,bdd62acc-02e5-4a18-8c52-bf56373fada5,Dumbbell,System,Dumbbell Overhead Shrug,Male,Vertical Pressing,1. Keep your abs tightly braced and your ribs down so that your back doesn't arch. 2. Shrug the weights upward.,Vimeo,,Dumbbell Overhead Shrug,https://vimeo.com/121851467,External URL,tenant/1/private/upload/file/121851467.jpg,121851467.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851467.jpg,Active
285,68001f3b-d8c2-4bf8-85d2-4435e74b0e91,Dumbbell,System,Dumbbell Push Press,Male,Vertical Pressing,1. Keep your abs tight and ribs pulled down to stabilize your spine. 2. Dip your knees slightly while keeping your weight on your heels and drive upward. 3. Use the momentum to assist as you lock the weights overhead without arching your back.,Vimeo,,Dumbbell Push Press,https://vimeo.com/121851468,External URL,tenant/1/private/upload/file/121851468.jpg,121851468.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851468.jpg,Active
192,8e62d140-faae-4806-84e2-489f9d5e3861,Lunge,System,Dumbbell Reverse Lunge,Male,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Dumbbell Reverse Lunge,https://vimeo.com/121851469,External URL,tenant/1/private/upload/file/121851469.jpg,121851469.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851469.jpg,Active
208,ebeeeba5-cfc3-4cfd-a241-57dddf268eed,Lunge,System,Dumbbell Reverse Lunge From Deficit,Male,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Dumbbell Reverse Lunge From Deficit,https://vimeo.com/121851653,External URL,tenant/1/private/upload/file/121851653.jpg,121851653.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851653.jpg,Active
228,629a7fe2-a873-4451-993f-eb74c8fad698,Lunge,System,Dumbbell Reverse Lunge to Romanian Deadlift,Male,Single-Leg,"1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes. 6. After the lunge, hinge forward at the hips by pushing your hips back without rolling them open. 7. Keep your ribs down and don't arch your back. 8. Stop when you get a slight stretch in your hamstring, then return to the start.",Vimeo,,Dumbbell Reverse Lunge to Romanian Deadlift,https://vimeo.com/121851654,External URL,tenant/1/private/upload/file/121851654.jpg,121851654.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851654.jpg,Active
193,5e4dea8b-ef6c-49c4-b8b4-58ad16dc9c15,Lunge,System,Dumbbell Reverse Lunge With Blocked Knee,Male,Single-Leg,1. Block your knee so that it doesn't track forward past the middle of your foot. 2. Lower with your weight on your forward heel. 3. Don't let your hips open up at the bottom. Keep them squared forward. 4. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 5. Drive upward with your weight rooted through the heel of your forward foot. 6. Keep your knee tracked straight ahead over your toes.,Vimeo,,Dumbbell Reverse Lunge With Blocked Knee,https://vimeo.com/121851655,External URL,tenant/1/private/upload/file/121851655.jpg,121851655.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851655.jpg,Active
106,29f9b597-5cda-45a7-be51-386cfa6724ae,Dumbbell,System,Dumbbell Romanian Deadlift,Male,Hip-Hinge,"1. Keep your ribs pulled down and abs tightly braced to keep your lower back from arching. 2. Push your hips back until you get a light stretch in your hamstrings. 3. Return upward and lock your hips out. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 4. Don't let your lower back arch during the movement.",Vimeo,,Dumbbell Romanian Deadlift,https://vimeo.com/121851656,External URL,tenant/1/private/upload/file/121851656.jpg,121851656.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851656.jpg,Active
209,2e7c9133-423c-40a7-aa0a-9ad9b7242fb8,Lunge,System,Dumbbell Slideboard Reverse Lunge,Male,Single-Leg,1. Lower with your weight on your forward heel. 2. Don't let your hips open up at the bottom. Keep them squared forward. 3. Keep your lower back neutral by pulling your ribs down with your abs and keeping your abs tight. Don't let your back arch. 4. Drive upward with your weight rooted through the heel of your forward foot. 5. Keep your knee tracked straight ahead over your toes.,Vimeo,,Dumbbell Slideboard Reverse Lunge,https://vimeo.com/121851658,External URL,tenant/1/private/upload/file/121851658.jpg,121851658.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851658.jpg,Active
194,100b2291-e928-4255-9b26-562e8b332cd5,Lunge,System,Dumbbell Split Squat,Male,Single-Leg,1. Lock your ribs down with your abs. 2. Keep your pelvis square. 3. Keep your weight through your forward heel. 4. Forward knee and bottom knee should be at 90 degrees at the bottom.,Vimeo,,Dumbbell Split Squat,https://vimeo.com/121851957,External URL,tenant/1/private/upload/file/121851957.jpg,121851957.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851957.jpg,Active
185,19bde0f3-fbaa-471a-bc12-6330158bfffa,Dumbbell,System,Dumbbell Squat Thrust,Male,Work,"1. Squat down with your feet straight forward, your heels on the ground and your knees tracking over your toes. 2. Squat upward while pressing the weights overhead. 3. Keep your ribs down and your abs tight so that your lower back doesn't arch when the weights are overhead.",Vimeo,,Dumbbell Squat Thrust,https://vimeo.com/121851958,External URL,tenant/1/private/upload/file/121851958.jpg,121851958.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851958.jpg,Active
235,faa2d265-3da4-482d-82cc-0c4ef09da3c6,Anterior,System,Dumbbell Step-Up,Male,Single-Leg,1. Keep your ribs down and don't arch your back as you're moving. 2. Step onto the box while keeping your hips square. 3. Keep your weight rooted through your heel - Don't come up onto your toes. 4. Step up without rotating your hips open or arching your back. 5. Keep your knee tracking straight over your toes the whole time - don't let it collapse inward.,Vimeo,,Dumbbell Step-Up,https://vimeo.com/121851960,External URL,tenant/1/private/upload/file/121851960.jpg,121851960.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851960.jpg,Active
104,a27a52c8-b4eb-45b1-acf2-2a749eaa553f,Dumbbell,System,Dumbbell Sumo Deadlift,Male,Hip-Hinge,"1. Begin with your abs tightly braced and your ribs pulled downward. Think of using your abs to control the space between your ribs and the front of your pelvis, and don't let them get further apart as you move. 2. Lower to the dumbbell while pushing your hips back and loading a light stretch into your hamstrings. 3. Keep your weight on your heels, your feet straight forward, your knees straight over your toes and abs braced. 4. Pull upward while maintaining good positioning (knees straight forward, neutral spine, weight through heels. 5. Keep your abs locked and ribs down at the top.",Vimeo,,Dumbbell Sumo Deadlift,https://vimeo.com/121851961,External URL,tenant/1/private/upload/file/121851961.jpg,121851961.jpg,https://brandonprust.nyc3.digitaloceanspaces.com/exercise/thumbnail/121851961.jpg,Active
